CGPA,Internship Type,Programming Language,Technology,Company,Job Role
9.5,AIML,R,Data Analytics,Google,AI Engineer
9.1,Web Dev,SQL,Data Analytics,Microsoft,Web Developer
8.3,DevOps,TypeScript,Backend,Oracle,DevOps Engineer
9.0,Cybersecurity,C++,Cybersecurity,Google,Cybersecurity Engineer
9.5,DevOps,Go,Cloud Computing,Google,System Engineer
7.6,AIML,Python,Big Data,Infosys,Data Scientist
7.3,Software Dev,Python,Big Data,Infosys,Software Developer
8.7,Cloud,SQL,Data Analytics,Infosys,Cloud Engineer
9.2,Cloud,Go,Big Data,Google,Cloud Engineer
9.0,Software Dev,Python,Data Analytics,IBM,Software Developer
9.2,Software Dev,Python,Big Data,NVIDIA,Data Analyst
7.7,Web Dev,SQL,DBMS,Tech Mahindra,Software Developer
9.3,Cloud,Python,Cloud Computing,Amazon,Cloud Engineer
6.5,Software Dev,Python,Big Data,Mindtree,System Engineer
8.2,Cybersecurity,C++,AI,IBM,Cybersecurity Engineer
6.0,DevOps,TypeScript,Backend,NIIT Technologies,DevOps Engineer
7.3,Cybersecurity,Rust,Cybersecurity,Wipro,Cloud Engineer
7.5,Cloud,Go,Cloud Computing,Tech Mahindra,Cloud Engineer
7.6,Software Dev,Python,Big Data,Wipro,Software Developer
8.8,Cybersecurity,C++,AI,TCS,Cloud Engineer
7.6,Web Dev,SQL,Data Analytics,TCS,Software Developer
7.8,Cloud,SQL,DBMS,Cognizant,Cloud Engineer
7.0,DevOps,Go,DevOps,HCL,DevOps Engineer
7.5,AIML,Java,Big Data,Infosys,Data Scientist
6.9,Web Dev,SQL,DBMS,Mindtree,Web Developer
6.3,AIML,Python,ML,HCL,Data Scientist
8.4,Cybersecurity,Rust,Front End,IBM,Cybersecurity Engineer
8.7,Web Dev,JavaScript,Backend,SAP,Web Developer
8.5,DevOps,Go,Cloud Computing,Capgemini,System Engineer
7.9,DevOps,SQL,DBMS,Infosys,System Engineer
7.5,Cybersecurity,Rust,Front End,Tech Mahindra,Cybersecurity Engineer
9.5,DevOps,TypeScript,Backend,Apple,DevOps Engineer
8.1,Web Dev,JavaScript,Front End,Infosys,Software Developer
7.9,Cloud,Go,Cloud Computing,TCS,Cloud Engineer
6.1,AIML,R,Data Analytics,Mindtree,Data Scientist
7.4,Web Dev,TypeScript,Backend,Infosys,Web Developer
7.5,Web Dev,JavaScript,Backend,Wipro,Web Developer
7.6,AIML,Java,AI,Cognizant,Data Scientist
8.3,Web Dev,JavaScript,Front End,IBM,Web Developer
8.1,Cybersecurity,C++,AI,Capgemini,Cloud Engineer
8.4,AIML,Java,AI,Infosys,Data Scientist
9.1,AIML,Python,Big Data,IBM,Data Scientist
9.3,Web Dev,TypeScript,Backend,Google,Web Developer
8.9,DevOps,SQL,DBMS,SAP,DevOps Engineer
9.8,Web Dev,TypeScript,Front End,OpenAI,Software Developer
6.1,Web Dev,SQL,Data Analytics,HCL,Web Developer
6.8,Cloud,Go,Big Data,Mindtree,Cloud Engineer
6.0,DevOps,Go,DevOps,Birlasoft,DevOps Engineer
8.6,Cloud,SQL,DBMS,Infosys,Cloud Engineer
9.6,Cloud,SQL,DBMS,Amazon,DevOps Engineer
7.0,AIML,Java,Big Data,Wipro,Data Scientist
9.7,DevOps,TypeScript,DevOps,Apple,System Engineer
6.2,Web Dev,TypeScript,Backend,NIIT Technologies,Web Developer
9.7,Web Dev,TypeScript,Front End,Amazon,Software Developer
7.4,Web Dev,JavaScript,Backend,HCL,Software Developer
6.4,Cybersecurity,C++,Cybersecurity,Birlasoft,Cybersecurity Engineer
7.9,Web Dev,SQL,Data Analytics,Tech Mahindra,Software Developer
7.0,Cloud,Python,DevOps,Cognizant,Cloud Engineer
7.1,Cybersecurity,Rust,Front End,Wipro,Cloud Engineer
7.2,Cloud,Go,Big Data,Wipro,Cloud Engineer
9.2,DevOps,SQL,DBMS,IBM,DevOps Engineer
8.2,Cybersecurity,C++,AI,IBM,Cybersecurity Engineer
7.2,Software Dev,Python,Big Data,Tech Mahindra,System Engineer
8.4,Software Dev,Python,Data Analytics,Capgemini,Data Analyst
8.9,AIML,Java,AI,Oracle,AI Engineer
7.1,Software Dev,Java,Backend,Infosys,Software Developer
7.7,Cloud,SQL,Data Analytics,HCL,DevOps Engineer
6.5,DevOps,Go,Cloud Computing,Birlasoft,DevOps Engineer
6.7,Cybersecurity,C++,Cybersecurity,Birlasoft,Cybersecurity Engineer
8.7,Web Dev,TypeScript,Backend,Infosys,Web Developer
6.7,AIML,R,Data Analytics,Mindtree,Data Scientist
8.1,DevOps,Go,Cloud Computing,Infosys,System Engineer
8.8,Cybersecurity,Rust,Cybersecurity,SAP,Cybersecurity Engineer
6.4,Cybersecurity,Rust,Front End,Mphasis,Cloud Engineer
8.3,Web Dev,SQL,DBMS,Infosys,Web Developer
7.0,Cloud,SQL,Data Analytics,Cognizant,DevOps Engineer
9.9,DevOps,Go,Cloud Computing,Apple,System Engineer
7.9,Cybersecurity,C++,AI,Tech Mahindra,Cybersecurity Engineer
9.2,AIML,R,ML,Amazon,AI Engineer
8.2,Software Dev,Java,Backend,SAP,Software Developer
6.2,Cybersecurity,Rust,Cybersecurity,Mphasis,Cybersecurity Engineer
8.5,Web Dev,JavaScript,Front End,TCS,Web Developer
9.8,Cloud,Go,Big Data,OpenAI,DevOps Engineer
8.4,AIML,Python,Big Data,IBM,AI Engineer
9.3,AIML,Java,AI,OpenAI,Data Scientist
9.5,Cloud,Python,DevOps,NVIDIA,DevOps Engineer
6.9,AIML,R,ML,Birlasoft,Data Scientist
6.8,Cybersecurity,C++,AI,NIIT Technologies,Cybersecurity Engineer
8.4,Web Dev,JavaScript,Front End,Capgemini,Software Developer
7.6,AIML,Python,Big Data,Wipro,Data Scientist
9.4,DevOps,SQL,DBMS,NVIDIA,DevOps Engineer
9.6,Software Dev,Java,Big Data,NVIDIA,Data Analyst
7.4,Software Dev,Java,Backend,HCL,Data Analyst
6.9,DevOps,SQL,Data Analytics,Mindtree,DevOps Engineer
9.1,DevOps,TypeScript,DevOps,NVIDIA,System Engineer
7.1,Web Dev,JavaScript,Front End,HCL,Web Developer
9.3,Web Dev,JavaScript,Backend,NVIDIA,Web Developer
7.7,DevOps,TypeScript,DevOps,Cognizant,System Engineer
8.7,DevOps,SQL,DBMS,SAP,DevOps Engineer
6.4,Web Dev,JavaScript,Backend,Birlasoft,Web Developer
8.5,Cybersecurity,Rust,Cybersecurity,Oracle,Cloud Engineer
7.8,Cloud,Go,Cloud Computing,Infosys,Cloud Engineer
8.3,Cloud,Go,Big Data,IBM,DevOps Engineer
6.7,DevOps,Go,DevOps,Mindtree,System Engineer
8.9,AIML,R,Data Analytics,Oracle,Data Scientist
9.5,Cloud,SQL,DBMS,Amazon,DevOps Engineer
6.9,Cloud,SQL,Data Analytics,Mindtree,Cloud Engineer
6.4,DevOps,SQL,Data Analytics,Mphasis,DevOps Engineer
6.1,Cybersecurity,Rust,Front End,Birlasoft,Cybersecurity Engineer
8.6,Web Dev,JavaScript,Front End,TCS,Web Developer
8.4,DevOps,SQL,Data Analytics,IBM,System Engineer
8.2,DevOps,TypeScript,Backend,TCS,System Engineer
6.9,AIML,Python,Big Data,NIIT Technologies,Data Scientist
7.6,AIML,R,Data Analytics,Infosys,Data Scientist
8.4,AIML,Python,Big Data,Capgemini,AI Engineer
8.0,Cybersecurity,C++,Cybersecurity,Oracle,Cybersecurity Engineer
10.0,Software Dev,C#,Backend,Microsoft,Software Developer
6.5,Cybersecurity,C++,AI,Mphasis,Cybersecurity Engineer
8.8,Software Dev,Java,Big Data,IBM,System Engineer
7.6,Cybersecurity,Rust,Cybersecurity,Tech Mahindra,Cloud Engineer
7.7,Cybersecurity,C++,AI,Tech Mahindra,Cybersecurity Engineer
8.9,Web Dev,JavaScript,Backend,Oracle,Web Developer
8.8,Cloud,Python,DevOps,IBM,DevOps Engineer
10.0,Cloud,Python,Cloud Computing,Apple,Cloud Engineer
6.5,AIML,Python,Big Data,Birlasoft,Data Scientist
6.4,Web Dev,TypeScript,Front End,Birlasoft,Software Developer
8.9,Cybersecurity,C++,AI,Capgemini,Cybersecurity Engineer
8.3,Cybersecurity,Rust,Cybersecurity,SAP,Cybersecurity Engineer
7.1,AIML,Java,Big Data,HCL,Data Scientist
6.3,Web Dev,SQL,DBMS,NIIT Technologies,Software Developer
6.3,Cybersecurity,C++,AI,HCL,Cloud Engineer
9.6,DevOps,SQL,Data Analytics,OpenAI,DevOps Engineer
6.8,DevOps,TypeScript,DevOps,Mindtree,System Engineer
7.3,Cloud,Python,DevOps,Wipro,DevOps Engineer
6.9,Software Dev,Java,Big Data,Mindtree,Data Analyst
7.4,DevOps,Go,Cloud Computing,HCL,System Engineer
6.3,Web Dev,SQL,DBMS,Birlasoft,Web Developer
8.1,AIML,R,Data Analytics,SAP,AI Engineer
6.3,DevOps,TypeScript,DevOps,Birlasoft,System Engineer
9.2,AIML,Python,ML,Microsoft,Data Scientist
6.9,DevOps,TypeScript,DevOps,Mphasis,DevOps Engineer
8.2,Software Dev,C#,DBMS,Infosys,Data Analyst
9.5,Cloud,Python,Cloud Computing,Google,Cloud Engineer
8.6,AIML,Java,AI,IBM,Data Scientist
8.1,Software Dev,Java,Big Data,SAP,Data Analyst
7.3,Cloud,Go,Big Data,Tech Mahindra,Cloud Engineer
7.3,DevOps,Go,DevOps,Cognizant,System Engineer
8.7,AIML,R,ML,Infosys,AI Engineer
10.0,DevOps,TypeScript,Backend,OpenAI,System Engineer
8.6,Cybersecurity,C++,AI,Oracle,Cybersecurity Engineer
8.2,AIML,R,ML,TCS,Data Scientist
8.9,Cybersecurity,C++,AI,Infosys,Cybersecurity Engineer
7.9,Software Dev,C#,DBMS,Wipro,Software Developer
6.2,Software Dev,Java,Big Data,NIIT Technologies,Data Analyst
8.2,Cloud,SQL,DBMS,TCS,DevOps Engineer
9.8,AIML,Python,ML,Microsoft,Data Scientist
6.7,Web Dev,TypeScript,Front End,Birlasoft,Web Developer
8.8,Software Dev,Java,Backend,IBM,Software Developer
6.8,Web Dev,JavaScript,Front End,Mindtree,Web Developer
8.1,Software Dev,Java,Big Data,TCS,Data Analyst
6.4,AIML,R,Data Analytics,Mphasis,Data Scientist
7.8,Cloud,Go,Cloud Computing,Wipro,Cloud Engineer
9.0,Software Dev,C#,Backend,Apple,System Engineer
7.4,Web Dev,SQL,Data Analytics,Cognizant,Web Developer
8.7,Cybersecurity,C++,Cybersecurity,Infosys,Cybersecurity Engineer
9.2,Cybersecurity,C++,AI,OpenAI,Cloud Engineer
9.7,DevOps,Go,Cloud Computing,IBM,DevOps Engineer
6.9,DevOps,SQL,DBMS,Mphasis,System Engineer
7.6,DevOps,TypeScript,Backend,Infosys,System Engineer
6.6,Web Dev,JavaScript,Backend,Mindtree,Web Developer
10.0,Software Dev,Python,Big Data,Microsoft,Software Developer
9.7,DevOps,TypeScript,Backend,Google,DevOps Engineer
8.2,AIML,Python,ML,Infosys,AI Engineer
9.4,AIML,Java,Big Data,Amazon,Data Scientist
8.1,Web Dev,SQL,Data Analytics,IBM,Software Developer
8.5,Web Dev,SQL,Data Analytics,SAP,Software Developer
6.4,Web Dev,JavaScript,Front End,Mindtree,Web Developer
9.0,DevOps,Go,Cloud Computing,NVIDIA,System Engineer
6.5,Software Dev,Java,Backend,Mphasis,Software Developer
9.3,Web Dev,TypeScript,Front End,Apple,Web Developer
9.1,Web Dev,JavaScript,Front End,OpenAI,Software Developer
8.8,DevOps,TypeScript,DevOps,Capgemini,System Engineer
6.1,Cybersecurity,C++,Cybersecurity,NIIT Technologies,Cloud Engineer
7.2,Web Dev,JavaScript,Backend,Wipro,Web Developer
7.1,Cloud,SQL,DBMS,TCS,DevOps Engineer
7.4,Software Dev,Python,Big Data,TCS,System Engineer
6.4,Software Dev,C#,Backend,Birlasoft,Data Analyst
9.7,DevOps,Go,Cloud Computing,NVIDIA,DevOps Engineer
8.2,Cloud,Go,Cloud Computing,IBM,Cloud Engineer
7.2,DevOps,SQL,DBMS,Tech Mahindra,System Engineer
7.6,AIML,Python,ML,Cognizant,Data Scientist
7.8,Cloud,SQL,Data Analytics,Infosys,Cloud Engineer
8.4,Cybersecurity,C++,Cybersecurity,Capgemini,Cybersecurity Engineer
8.1,Cybersecurity,Rust,Front End,Capgemini,Cloud Engineer
9.7,Cybersecurity,Rust,Front End,Microsoft,Cybersecurity Engineer
8.0,AIML,Python,ML,Infosys,Data Scientist
10.0,Cybersecurity,C++,Cybersecurity,Google,Cloud Engineer
9.4,Web Dev,JavaScript,Front End,NVIDIA,Web Developer
6.8,DevOps,Go,DevOps,Birlasoft,System Engineer
9.7,Cybersecurity,Rust,Cybersecurity,Apple,Cybersecurity Engineer
6.5,Web Dev,SQL,DBMS,NIIT Technologies,Software Developer
9.3,Software Dev,Python,Big Data,NVIDIA,Data Analyst
7.5,DevOps,SQL,DBMS,Infosys,DevOps Engineer
9.5,DevOps,SQL,Data Analytics,Apple,DevOps Engineer
9.5,AIML,Java,AI,Google,AI Engineer
9.2,DevOps,Go,DevOps,Google,DevOps Engineer
9.2,Software Dev,C#,DBMS,OpenAI,Data Analyst
7.2,AIML,Python,ML,Tech Mahindra,Data Scientist
6.3,Cybersecurity,C++,AI,HCL,Cloud Engineer
7.6,Software Dev,Java,Backend,Tech Mahindra,System Engineer
6.7,Cloud,Go,Cloud Computing,Mindtree,DevOps Engineer
8.8,Software Dev,C#,Backend,Capgemini,Software Developer
7.4,AIML,Java,AI,Wipro,Data Scientist
9.9,Software Dev,Java,Big Data,Microsoft,Software Developer
8.6,Cloud,Python,Cloud Computing,TCS,Cloud Engineer
9.3,AIML,R,Data Analytics,OpenAI,Data Scientist
6.5,Web Dev,TypeScript,Front End,Birlasoft,Web Developer
9.4,Cybersecurity,Rust,Front End,Microsoft,Cloud Engineer
9.7,AIML,Python,ML,NVIDIA,Data Scientist
7.9,AIML,Python,ML,Tech Mahindra,Data Scientist
8.4,Cybersecurity,C++,Cybersecurity,Infosys,Cybersecurity Engineer
9.1,Cybersecurity,C++,AI,Google,Cybersecurity Engineer
6.7,DevOps,Go,DevOps,Birlasoft,DevOps Engineer
8.0,DevOps,TypeScript,Backend,Capgemini,DevOps Engineer
7.6,Cybersecurity,Rust,Front End,Cognizant,Cybersecurity Engineer
6.6,DevOps,TypeScript,DevOps,NIIT Technologies,DevOps Engineer
7.5,Cybersecurity,C++,AI,HCL,Cybersecurity Engineer
6.3,AIML,R,Data Analytics,Mphasis,Data Scientist
6.1,Cybersecurity,C++,Cybersecurity,HCL,Cybersecurity Engineer
6.5,Cloud,Python,Cloud Computing,Mindtree,DevOps Engineer
9.9,AIML,Java,AI,Microsoft,AI Engineer
8.2,AIML,R,Data Analytics,Capgemini,AI Engineer
9.9,Cybersecurity,Rust,Cybersecurity,Apple,Cloud Engineer
7.7,AIML,R,ML,Infosys,Data Scientist
7.2,Web Dev,SQL,Data Analytics,Wipro,Software Developer
8.0,Cybersecurity,Rust,Front End,Oracle,Cybersecurity Engineer
7.8,Cloud,Go,Cloud Computing,Cognizant,DevOps Engineer
6.4,Cybersecurity,Rust,Front End,Mphasis,Cloud Engineer
8.6,Cybersecurity,C++,Cybersecurity,TCS,Cybersecurity Engineer
6.9,DevOps,Go,Cloud Computing,Birlasoft,System Engineer
8.5,Software Dev,C#,DBMS,IBM,Data Analyst
8.6,Web Dev,SQL,DBMS,Capgemini,Software Developer
6.6,Cloud,Python,Cloud Computing,Birlasoft,DevOps Engineer
6.2,Software Dev,C#,Backend,Mindtree,System Engineer
9.1,Cloud,SQL,DBMS,OpenAI,Cloud Engineer
7.8,Software Dev,C#,Backend,Cognizant,Software Developer
6.2,AIML,Python,ML,NIIT Technologies,Data Scientist
10.0,DevOps,Go,Cloud Computing,OpenAI,DevOps Engineer
6.2,AIML,Python,Big Data,Birlasoft,Data Scientist
8.8,DevOps,Go,Cloud Computing,TCS,System Engineer
9.9,Software Dev,Python,Data Analytics,IBM,Software Developer
7.0,AIML,Python,Big Data,Tech Mahindra,Data Scientist
6.6,DevOps,SQL,Data Analytics,Mindtree,System Engineer
6.5,Cybersecurity,C++,AI,Birlasoft,Cloud Engineer
7.2,Cloud,Go,Cloud Computing,Tech Mahindra,Cloud Engineer
6.4,Web Dev,TypeScript,Front End,NIIT Technologies,Software Developer
8.8,Cybersecurity,C++,AI,TCS,Cybersecurity Engineer
6.2,AIML,Python,Big Data,Mphasis,Data Scientist
8.0,Web Dev,JavaScript,Front End,SAP,Software Developer
10.0,Cloud,Go,Cloud Computing,Google,Cloud Engineer
9.3,Software Dev,Java,Backend,Apple,Software Developer
8.5,Web Dev,TypeScript,Front End,Capgemini,Software Developer
7.2,DevOps,SQL,DBMS,Cognizant,System Engineer
8.5,Software Dev,C#,DBMS,SAP,Software Developer
8.1,DevOps,Go,DevOps,Capgemini,DevOps Engineer
7.7,DevOps,SQL,Data Analytics,Cognizant,System Engineer
6.5,Cloud,Python,DevOps,Mphasis,Cloud Engineer
9.5,Software Dev,Python,Big Data,OpenAI,Data Analyst
7.8,Web Dev,TypeScript,Front End,HCL,Web Developer
6.8,Cloud,Go,Big Data,Mphasis,Cloud Engineer
7.5,Software Dev,Java,Backend,Tech Mahindra,Data Analyst
7.7,AIML,R,Data Analytics,TCS,Data Scientist
9.3,Cloud,Python,DevOps,NVIDIA,DevOps Engineer
8.9,Software Dev,Java,Backend,TCS,Data Analyst
9.1,DevOps,SQL,DBMS,Amazon,DevOps Engineer
6.0,Cybersecurity,Rust,Cybersecurity,HCL,Cloud Engineer
7.7,Web Dev,SQL,Data Analytics,Wipro,Web Developer
7.9,Cloud,Go,Cloud Computing,HCL,Cloud Engineer
6.1,Cloud,SQL,Data Analytics,Birlasoft,DevOps Engineer
7.0,Cloud,Go,Big Data,HCL,Cloud Engineer
9.0,Cybersecurity,C++,AI,NVIDIA,Cybersecurity Engineer
6.5,Web Dev,TypeScript,Front End,Mindtree,Web Developer
8.1,DevOps,SQL,DBMS,Capgemini,System Engineer
6.9,Web Dev,TypeScript,Backend,Mphasis,Web Developer
6.0,Web Dev,SQL,DBMS,Birlasoft,Software Developer
7.0,Software Dev,Python,Big Data,Cognizant,Data Analyst
9.9,Software Dev,Java,Big Data,IBM,System Engineer
9.2,Cybersecurity,C++,Cybersecurity,OpenAI,Cloud Engineer
9.8,Cybersecurity,Rust,Front End,IBM,Cybersecurity Engineer
8.0,Cybersecurity,C++,AI,Infosys,Cybersecurity Engineer
6.4,Cybersecurity,Rust,Front End,NIIT Technologies,Cloud Engineer
8.2,Web Dev,TypeScript,Backend,Oracle,Software Developer
7.8,Cloud,SQL,DBMS,Cognizant,DevOps Engineer
9.4,AIML,Java,Big Data,Google,AI Engineer
6.4,Web Dev,SQL,Data Analytics,Mindtree,Web Developer
8.0,Cloud,Go,Big Data,TCS,Cloud Engineer
6.6,Cybersecurity,Rust,Front End,NIIT Technologies,Cloud Engineer
7.3,Software Dev,Python,Data Analytics,Tech Mahindra,Software Developer
8.9,Software Dev,C#,Backend,SAP,System Engineer
7.9,Software Dev,Python,Big Data,Cognizant,Software Developer
7.5,Web Dev,JavaScript,Front End,Infosys,Web Developer
7.6,Software Dev,C#,DBMS,Cognizant,Software Developer
7.8,Cybersecurity,Rust,Cybersecurity,TCS,Cybersecurity Engineer
9.1,DevOps,SQL,DBMS,Microsoft,System Engineer
9.6,Web Dev,SQL,Data Analytics,Amazon,Web Developer
9.8,DevOps,Go,Cloud Computing,NVIDIA,DevOps Engineer
9.1,DevOps,TypeScript,Backend,Apple,System Engineer
7.3,AIML,Python,ML,TCS,Data Scientist
8.8,AIML,Python,ML,IBM,Data Scientist
7.8,Web Dev,TypeScript,Backend,TCS,Web Developer
7.0,Web Dev,SQL,DBMS,Tech Mahindra,Web Developer
9.4,Software Dev,Python,Data Analytics,IBM,Data Analyst
6.2,Web Dev,TypeScript,Backend,NIIT Technologies,Software Developer
9.6,Web Dev,TypeScript,Front End,Microsoft,Web Developer
7.8,Cloud,SQL,DBMS,Infosys,Cloud Engineer
8.5,Web Dev,TypeScript,Front End,SAP,Web Developer
8.6,DevOps,SQL,Data Analytics,IBM,System Engineer
9.6,Web Dev,JavaScript,Backend,Google,Web Developer
8.5,Cloud,Go,Big Data,Capgemini,Cloud Engineer
8.5,Cybersecurity,Rust,Cybersecurity,Oracle,Cybersecurity Engineer
6.3,Web Dev,SQL,Data Analytics,Birlasoft,Web Developer
8.1,Software Dev,Java,Backend,Infosys,Data Analyst
6.6,Cloud,Go,Big Data,Mphasis,DevOps Engineer
8.9,Software Dev,Java,Big Data,Infosys,System Engineer
8.0,AIML,Java,Big Data,IBM,AI Engineer
8.7,Cybersecurity,Rust,Cybersecurity,Capgemini,Cybersecurity Engineer
6.2,DevOps,Go,DevOps,Mindtree,DevOps Engineer
6.3,Web Dev,JavaScript,Front End,Birlasoft,Web Developer
8.9,Software Dev,C#,DBMS,IBM,Data Analyst
6.3,Web Dev,JavaScript,Front End,Mphasis,Web Developer
6.3,Cybersecurity,Rust,Front End,Mphasis,Cybersecurity Engineer
6.0,AIML,Java,AI,Mphasis,Data Scientist
9.8,Cloud,SQL,DBMS,NVIDIA,Cloud Engineer
9.0,Cloud,SQL,DBMS,IBM,Cloud Engineer
7.4,AIML,R,Data Analytics,Cognizant,Data Scientist
7.2,AIML,R,ML,Infosys,Data Scientist
7.4,Web Dev,JavaScript,Front End,HCL,Web Developer
9.1,AIML,R,ML,OpenAI,Data Scientist
8.6,Cybersecurity,Rust,Cybersecurity,IBM,Cybersecurity Engineer
6.7,Web Dev,TypeScript,Front End,NIIT Technologies,Web Developer
6.7,Web Dev,TypeScript,Front End,Mindtree,Web Developer
6.4,Cloud,SQL,DBMS,NIIT Technologies,Cloud Engineer
8.6,Cloud,SQL,DBMS,Oracle,DevOps Engineer
9.1,Web Dev,TypeScript,Backend,OpenAI,Software Developer
7.1,AIML,R,ML,HCL,Data Scientist
6.1,Software Dev,Python,Data Analytics,Birlasoft,Data Analyst
6.3,AIML,Java,AI,Mindtree,Data Scientist
9.9,AIML,Python,ML,Google,Data Scientist
7.2,AIML,R,Data Analytics,Tech Mahindra,Data Scientist
9.1,Web Dev,JavaScript,Front End,Apple,Web Developer
8.5,Web Dev,SQL,DBMS,IBM,Software Developer
7.5,DevOps,SQL,Data Analytics,Wipro,System Engineer
6.8,Software Dev,C#,DBMS,Birlasoft,System Engineer
6.5,AIML,R,ML,Birlasoft,Data Scientist
8.5,Cybersecurity,C++,Cybersecurity,IBM,Cybersecurity Engineer
9.1,Web Dev,JavaScript,Backend,OpenAI,Software Developer
8.6,DevOps,TypeScript,Backend,Capgemini,DevOps Engineer
8.1,Web Dev,SQL,Data Analytics,IBM,Web Developer
6.2,Cloud,Go,Cloud Computing,Mphasis,Cloud Engineer
9.9,Web Dev,JavaScript,Backend,Google,Web Developer
9.2,DevOps,SQL,Data Analytics,IBM,System Engineer
7.2,DevOps,SQL,DBMS,Wipro,System Engineer
9.9,Web Dev,TypeScript,Backend,Google,Software Developer
8.4,DevOps,SQL,DBMS,TCS,DevOps Engineer
8.3,Cybersecurity,Rust,Cybersecurity,Capgemini,Cybersecurity Engineer
9.0,Cybersecurity,C++,AI,Microsoft,Cybersecurity Engineer
9.2,Cybersecurity,C++,Cybersecurity,OpenAI,Cybersecurity Engineer
8.6,DevOps,Go,Cloud Computing,SAP,System Engineer
6.5,AIML,Python,ML,Mphasis,Data Scientist
7.4,Web Dev,SQL,DBMS,HCL,Software Developer
9.7,Cloud,Go,Big Data,Microsoft,Cloud Engineer
6.9,AIML,R,Data Analytics,Birlasoft,Data Scientist
7.5,Web Dev,TypeScript,Front End,Wipro,Software Developer
7.7,Cybersecurity,C++,AI,Tech Mahindra,Cloud Engineer
7.8,Cloud,Go,Big Data,Infosys,DevOps Engineer
8.5,Cloud,Go,Cloud Computing,Infosys,Cloud Engineer
9.8,AIML,Java,AI,Amazon,Data Scientist
7.0,Cloud,Python,DevOps,HCL,Cloud Engineer
6.5,AIML,Python,Big Data,NIIT Technologies,Data Scientist
6.8,Software Dev,C#,Backend,Mindtree,Data Analyst
9.5,DevOps,TypeScript,Backend,Amazon,System Engineer
8.6,AIML,R,Data Analytics,SAP,AI Engineer
7.1,Cloud,Go,Cloud Computing,Tech Mahindra,DevOps Engineer
9.3,AIML,Java,AI,IBM,Data Scientist
9.4,Cloud,SQL,DBMS,Amazon,DevOps Engineer
9.4,Software Dev,C#,DBMS,Microsoft,Data Analyst
9.7,AIML,R,Data Analytics,IBM,Data Scientist
7.0,Web Dev,JavaScript,Front End,Infosys,Software Developer
9.0,Software Dev,C#,DBMS,NVIDIA,System Engineer
7.8,DevOps,TypeScript,Backend,Tech Mahindra,System Engineer
9.4,Web Dev,TypeScript,Backend,OpenAI,Web Developer
8.9,Web Dev,JavaScript,Backend,Infosys,Software Developer
9.1,Web Dev,TypeScript,Backend,OpenAI,Software Developer
8.6,Software Dev,Java,Backend,Infosys,Data Analyst
6.7,DevOps,TypeScript,DevOps,Mindtree,System Engineer
8.2,DevOps,Go,DevOps,Oracle,System Engineer
9.9,DevOps,SQL,Data Analytics,Apple,DevOps Engineer
9.7,AIML,Python,ML,OpenAI,Data Scientist
6.2,Cloud,SQL,DBMS,Mindtree,DevOps Engineer
6.7,DevOps,SQL,Data Analytics,Birlasoft,DevOps Engineer
6.5,Cloud,Go,Big Data,Birlasoft,DevOps Engineer
8.9,Cloud,SQL,DBMS,Infosys,Cloud Engineer
9.3,Web Dev,SQL,Data Analytics,Apple,Web Developer
6.9,Web Dev,SQL,Data Analytics,NIIT Technologies,Web Developer
8.0,Cloud,Python,DevOps,Oracle,DevOps Engineer
9.4,AIML,Python,Big Data,Google,AI Engineer
8.9,AIML,Java,AI,Capgemini,Data Scientist
8.2,Cloud,Python,DevOps,Oracle,DevOps Engineer
8.4,Cybersecurity,Rust,Front End,Infosys,Cybersecurity Engineer
8.0,Cloud,Python,DevOps,Capgemini,Cloud Engineer
7.2,Cloud,Go,Cloud Computing,Wipro,Cloud Engineer
8.3,Cloud,Python,Cloud Computing,Oracle,DevOps Engineer
8.8,DevOps,TypeScript,Backend,Oracle,System Engineer
9.5,Software Dev,Python,Big Data,OpenAI,Data Analyst
8.5,Software Dev,C#,Backend,IBM,Data Analyst
9.0,AIML,Python,ML,NVIDIA,Data Scientist
6.6,Cloud,Python,DevOps,Birlasoft,Cloud Engineer
7.8,Cloud,Python,Cloud Computing,TCS,Cloud Engineer
